id,split,finetune
NZ_CP061595.1,train,False
NZ_CP061597.1,train,False
NZ_CP061599.1,train,False
NZ_CP061600.1,test,False
NZ_CP061601.1,train,False
NZ_CP061602.1,train,False
NZ_CP061604.1,train,False
NZ_CP061605.1,train,False
NZ_CP061606.1,train,False
NZ_CP061607.1,train,False
NZ_CP061608.1,train,False
NZ_CP061614.1,train,False
NZ_CP061615.1,train,False
NZ_CP061616.1,train,False
NZ_CP061617.1,val,False
NZ_CP061618.1,train,False
NZ_CP061619.1,train,False
NZ_CP061621.1,train,False
NZ_CP061622.1,train,False
NZ_CP061623.1,train,False
NZ_CP061624.1,train,False
NZ_CP061625.1,train,False
NZ_CP061627.1,train,False
NZ_CP061628.1,train,False
NZ_CP061630.1,train,False
NZ_CP061631.1,train,False
NZ_CP061632.1,train,False
NZ_CP061633.1,train,False
NZ_CP061635.1,train,False
NZ_CP061636.1,train,False
NZ_CP061637.1,train,False
NZ_CP061638.1,train,False
NZ_CP061639.1,train,False
NZ_CP061641.1,train,False
NZ_CP061642.1,test,False
NZ_CP061643.1,train,False
NZ_CP061644.1,train,False
NZ_CP061645.1,train,False
NZ_CP061647.1,test,False
NZ_CP061648.1,train,False
NZ_CP061649.1,train,False
NZ_CP061651.1,train,False
NZ_CP061652.1,train,False
NZ_CP061653.1,train,False
NZ_CP061654.1,train,False
NZ_CP061656.1,train,False
NZ_CP061657.1,val,False
NZ_CP061658.1,train,False
NZ_CP061659.1,train,False
NZ_CP061661.1,train,False
NZ_CP061662.1,train,False
NZ_CP061663.1,train,False
NZ_CP061665.1,train,False
NZ_CP061667.1,val,False
NZ_CP061668.1,train,False
NZ_CP061670.1,train,False
NZ_CP061671.1,train,False
NZ_CP061673.1,train,False
NZ_CP061674.1,train,False
NZ_CP061676.1,train,False
NZ_CP061677.1,val,False
NZ_CP061679.1,train,False
NZ_CP061680.1,train,False
NZ_CP061682.1,test,False
NZ_CP061684.1,train,False
NZ_CP061685.1,test,False
NZ_CP061686.1,train,False
NZ_CP061701.1,train,False
NZ_CP061702.1,train,False
NZ_CP061706.1,train,False
NZ_CP061707.1,train,False
NZ_CP061708.1,train,False
NZ_CP061709.1,train,False
NZ_CP061710.1,train,False
NZ_CP061711.1,train,False
NZ_CP061712.1,train,False
NZ_CP061713.1,train,False
NZ_CP061716.1,train,False
NZ_CP061717.1,train,False
NZ_CP061722.1,train,False
NZ_CP061724.1,train,False
NZ_CP061745.1,val,False
NZ_CP061746.1,train,False
NZ_CP061747.1,train,False
NZ_CP061748.1,train,False
NZ_CP061750.1,train,False
NZ_CP061751.1,train,False
NZ_CP061752.1,train,True
NZ_CP061753.1,train,False
NZ_CP061755.1,val,False
NZ_CP061756.1,train,False
NZ_CP061757.1,train,False
NZ_CP061759.1,train,False
NZ_CP061760.1,train,False
NZ_CP061762.1,train,True
NZ_CP061765.1,train,False
NZ_CP061766.1,train,True
NZ_CP061802.1,train,False
NZ_CP061803.1,train,False
NZ_CP061829.1,train,False
NZ_CP061830.1,test,False
NZ_CP061831.1,train,False
NZ_CP061833.1,train,False
NZ_CP061834.1,train,False
NZ_CP061841.1,train,False
NZ_CP061843.1,train,False
NZ_CP061851.1,train,False
NZ_CP061856.1,test,False
NZ_CP061857.1,train,False
NZ_CP061858.1,train,False
NZ_CP061859.1,train,False
NZ_CP061860.1,train,False
NZ_CP061863.1,train,False
NZ_CP061864.1,test,False
NZ_CP061865.1,train,False
NZ_CP061866.1,train,False
NZ_CP061869.1,test,False
NZ_CP061871.1,test,False
NZ_CP061915.1,train,False
NZ_CP061916.1,train,True
NZ_CP061931.1,train,False
NZ_CP061932.1,val,False
NZ_CP061933.1,train,False
NZ_CP061939.1,train,False
NZ_CP061940.1,train,False
NZ_CP061942.1,val,False
NZ_CP061945.1,train,False
NZ_CP061946.1,train,False
NZ_CP061949.1,train,False
NZ_CP061950.1,train,False
NZ_CP061951.1,train,False
NZ_CP061953.1,train,False
NZ_CP061954.1,train,False
NZ_CP061955.1,train,False
NZ_CP061956.1,train,False
NZ_CP061958.1,train,False
NZ_CP061959.1,train,False
NZ_CP061960.1,train,False
NZ_CP061962.1,train,False
NZ_CP061963.1,train,False
NZ_CP061964.1,train,False
NZ_CP061966.1,train,False
NZ_CP061967.1,train,False
NZ_CP061968.1,train,False
NZ_CP061969.1,train,False
NZ_CP061971.1,val,False
NZ_CP061972.1,train,False
NZ_CP061973.1,train,False
NZ_CP061974.1,train,False
NZ_CP061976.1,train,False
NZ_CP061977.1,val,False
NZ_CP061978.1,train,False
NZ_CP061979.1,train,False
NZ_CP062060.1,train,False
NZ_CP062061.1,train,False
NZ_CP062063.1,train,False
NZ_CP062064.1,train,False
NZ_CP062065.1,train,False
NZ_CP062069.1,test,False
NZ_CP062070.1,train,False
NZ_CP062072.1,train,False
NZ_CP062073.1,train,False
NZ_CP062113.1,train,False
NZ_CP062114.1,train,False
NZ_CP062115.1,train,False
NZ_CP062119.1,train,False
NZ_CP062123.1,train,False
NZ_CP062125.1,train,False
NZ_CP062128.1,train,False
NZ_CP062139.1,train,False
NZ_CP062140.1,train,False
NZ_CP062141.1,train,False
NZ_CP062142.1,train,False
NZ_CP062143.1,train,False
NZ_CP062144.1,train,False
NZ_CP062145.1,train,False
NZ_CP062148.1,train,False
NZ_CP062149.1,val,False
NZ_CP062152.1,train,False
NZ_CP062157.2,test,False
NZ_CP062161.1,train,False
NZ_CP062197.1,train,False
NZ_CP062198.1,train,False
NZ_CP062205.1,train,False
NZ_CP062206.1,train,False
NZ_CP062212.1,train,False
NZ_CP062213.1,train,False
NZ_CP062214.1,train,False
NZ_CP062215.1,train,False
NZ_CP062230.1,train,False
NZ_CP062232.1,train,False
NZ_CP062233.1,train,False
NZ_CP062234.1,train,False
NZ_CP062256.2,train,False
NZ_CP062257.2,train,False
NZ_CP062258.2,train,False
NZ_CP062259.2,train,False
NZ_CP062261.1,train,False
NZ_CP062278.1,train,False
NZ_CP062313.1,train,False
NZ_CP062315.1,val,False
NZ_CP062317.1,val,False
NZ_CP062319.1,train,False
NZ_CP062321.1,test,False
NZ_CP062323.1,val,False
NZ_CP062325.1,train,False
NZ_CP062327.1,test,False
NZ_CP062328.1,val,False
NZ_CP062330.1,train,False
NZ_CP062332.1,test,False
NZ_CP062333.1,train,False
NZ_CP062335.1,train,False
NZ_CP062337.1,train,False
NZ_CP062339.1,train,False
NZ_CP062341.1,val,False
NZ_CP062343.1,train,False
NZ_CP062345.1,train,False
NZ_CP062347.1,train,False
NZ_CP062349.1,train,False
NZ_CP062351.1,train,False
NZ_CP062353.1,test,False
NZ_CP062355.1,test,False
NZ_CP062363.1,train,False
NZ_CP062365.1,train,False
NZ_CP062367.1,train,False
NZ_CP062369.1,train,False
NZ_CP062371.1,train,False
NZ_CP062373.1,train,False
NZ_CP062374.1,train,False
NZ_CP062375.1,val,False
NZ_CP062377.1,train,False
NZ_CP062379.1,test,False
NZ_CP062383.1,test,False
NZ_CP062385.1,train,False
NZ_CP062389.1,train,False
NZ_CP062391.1,train,False
NZ_CP062392.1,test,False
NZ_CP062394.1,train,False
NZ_CP062396.1,train,False
NZ_CP062397.1,test,False
NZ_CP062424.1,train,False
NZ_CP062429.1,train,False
NZ_CP062432.1,train,False
NZ_CP062438.1,train,False
NZ_CP062440.1,train,False
NZ_CP062449.1,train,False
NZ_CP062453.1,train,False
NZ_CP062456.1,train,False
NZ_CP062459.1,train,False
NZ_CP062460.1,train,False
NZ_CP062464.1,train,False
NZ_CP062466.1,val,False
NZ_CP062468.1,train,False
NZ_CP062470.1,val,False
NZ_CP062472.1,train,False
NZ_CP062701.1,train,False
NZ_CP062703.1,train,False
NZ_CP062704.1,train,False
NZ_CP062706.1,train,False
NZ_CP062707.1,train,False
NZ_CP062709.1,train,False
NZ_CP062710.1,train,False
NZ_CP062712.1,train,False
NZ_CP062714.1,train,False
NZ_CP062716.1,train,False
NZ_CP062718.1,train,False
NZ_CP062720.1,test,False
NZ_CP062722.1,train,False
NZ_CP062724.1,train,False
NZ_CP062726.1,test,False
NZ_CP062728.1,train,False
NZ_CP062730.1,train,False
NZ_CP062734.1,val,False
NZ_CP062737.1,train,False
NZ_CP062743.1,train,False
NZ_CP062745.1,test,False
NZ_CP062747.1,train,False
NZ_CP062750.1,train,False
NZ_CP062753.1,train,False
NZ_CP062756.1,val,False
NZ_CP062759.1,val,False
NZ_CP062762.1,train,False
NZ_CP062764.1,train,False
NZ_CP062767.1,train,False
NZ_CP062770.1,val,False
NZ_CP062772.1,train,False
NZ_CP062776.1,train,False
NZ_CP062779.1,train,False
NZ_CP062781.1,train,False
NZ_CP062783.1,train,False
NZ_CP062784.1,train,False
NZ_CP062785.1,train,True
NZ_CP062791.1,train,False
NZ_CP062793.1,train,False
NZ_CP062794.1,train,False
NZ_CP062805.1,train,False
NZ_CP062806.1,val,False
NZ_CP062807.1,train,False
NZ_CP062808.1,train,False
NZ_CP062809.1,train,False
NZ_CP062810.1,train,False
NZ_CP062812.1,val,False
NZ_CP062813.1,test,False
NZ_CP062814.1,train,False
NZ_CP062816.1,train,False
NZ_CP062817.1,train,True
NZ_CP062818.1,train,True
NZ_CP062819.1,test,False
NZ_CP062820.1,train,False
NZ_CP062825.1,test,False
NZ_CP062827.1,train,False
NZ_CP062828.1,train,True
NZ_CP062829.1,train,True
NZ_CP062830.1,train,False
NZ_CP062833.1,train,False
NZ_CP062834.1,train,True
NZ_CP062835.1,train,True
NZ_CP062836.1,train,False
NZ_CP062837.1,train,False
NZ_CP062839.1,train,False
NZ_CP062840.1,train,True
NZ_CP062841.1,train,True
NZ_CP062842.1,train,False
NZ_CP062843.1,train,False
NZ_CP062852.1,train,False
NZ_CP062856.1,train,True
NZ_CP062857.1,train,False
NZ_CP062858.1,train,False
NZ_CP062860.1,train,False
NZ_CP062861.1,train,True
NZ_CP062862.1,val,False
NZ_CP062864.1,test,False
NZ_CP062866.1,train,False
NZ_CP062867.1,train,False
NZ_CP062869.1,train,False
NZ_CP062870.1,train,False
NZ_CP062872.1,train,True
NZ_CP062873.1,train,False
NZ_CP062874.1,train,False
NZ_CP062875.1,train,True
NZ_CP062878.1,train,False
NZ_CP062879.1,train,False
NZ_CP062880.1,train,False
NZ_CP062881.1,val,False
NZ_CP062882.1,train,False
NZ_CP062884.1,train,False
NZ_CP062885.1,train,True
NZ_CP062886.1,train,True
NZ_CP062887.1,train,False
NZ_CP062888.1,train,False
NZ_CP062890.1,train,False
NZ_CP062891.1,train,True
NZ_CP062892.1,train,False
NZ_CP062893.1,test,False
NZ_CP062894.1,train,True
NZ_CP062896.1,test,False
NZ_CP062897.1,train,True
NZ_CP062898.1,train,True
NZ_CP062899.1,train,False
NZ_CP062900.1,train,False
NZ_CP062902.1,train,False
NZ_CP062903.1,train,False
NZ_CP062905.1,train,False
NZ_CP062906.1,train,True
NZ_CP062907.1,val,False
NZ_CP062909.1,test,False
NZ_CP062911.1,train,True
NZ_CP062912.1,train,True
NZ_CP062913.1,train,False
NZ_CP062914.1,train,False
NZ_CP062915.1,val,False
NZ_CP062917.1,val,False
NZ_CP062918.1,train,False
NZ_CP062920.1,train,False
NZ_CP062921.1,train,False
NZ_CP062922.1,train,False
NZ_CP062923.1,train,False
NZ_CP062942.1,train,False
NZ_CP062957.1,train,False
NZ_CP062958.1,val,False
NZ_CP062959.1,train,False
NZ_CP062960.1,train,False
NZ_CP062961.1,train,False
NZ_CP062962.1,train,False
NZ_CP062963.1,train,False
NZ_CP062975.1,train,False
NZ_CP062977.1,train,False
NZ_CP062978.1,train,False
NZ_CP062979.2,train,False
NZ_CP062980.1,train,False
NZ_CP062981.1,test,False
NZ_CP062982.1,train,False
NZ_CP062987.1,test,False
NZ_CP062988.1,train,False
NZ_CP062990.1,train,False
NZ_CP062998.1,train,False
NZ_CP062999.1,train,False
NZ_CP063001.1,train,False
NZ_CP063005.1,val,False
NZ_CP063009.1,train,False
NZ_CP063010.1,train,False
NZ_CP063012.1,test,False
NZ_CP063020.1,train,False
NZ_CP063048.1,val,False
NZ_CP063066.1,train,False
NZ_CP063067.1,test,False
NZ_CP063072.1,val,False
NZ_CP063082.1,train,False
NZ_CP063114.1,train,False
NZ_CP063115.1,train,False
NZ_CP063118.1,train,False
NZ_CP063119.1,train,False
NZ_CP063125.1,train,False
NZ_CP063126.1,train,False
NZ_CP063139.1,train,False
NZ_CP063146.1,val,False
NZ_CP063148.1,train,False
NZ_CP063149.1,train,False
NZ_CP063152.1,train,False
NZ_CP063154.1,train,False
NZ_CP063155.1,train,False
NZ_CP063156.1,val,False
NZ_CP063159.1,train,False
NZ_CP063160.1,train,False
NZ_CP063161.1,test,False
NZ_CP063192.1,train,False
NZ_CP063197.1,train,False
NZ_CP063211.1,train,False
NZ_CP063216.1,train,False
NZ_CP063217.1,test,False
NZ_CP063218.1,val,False
NZ_CP063225.1,train,False
NZ_CP063226.1,train,False
NZ_CP063227.1,train,False
NZ_CP063228.1,train,False
NZ_CP063230.1,val,False
NZ_CP063235.1,train,False
NZ_CP063239.1,test,False
NZ_CP063278.1,test,False
NZ_CP063279.1,test,False
NZ_CP063280.1,train,False
NZ_CP063290.1,train,False
NZ_CP063291.1,train,False
NZ_CP063292.1,val,False
NZ_CP063293.1,train,False
NZ_CP063295.1,train,False
NZ_CP063296.1,train,False
NZ_CP063297.1,train,False
NZ_CP063298.1,train,False
NZ_CP063299.1,train,False
NZ_CP063300.1,train,False
NZ_CP063315.1,train,False
NZ_CP063316.1,train,False
NZ_CP063317.1,val,False
NZ_CP063321.1,train,False
NZ_CP063322.1,train,False
NZ_CP063323.1,train,False
NZ_CP063325.1,train,False
NZ_CP063326.1,train,False
NZ_CP063329.1,train,False
NZ_CP063331.1,train,False
NZ_CP063333.1,train,False
NZ_CP063334.1,test,False
NZ_CP063335.1,test,False
NZ_CP063336.1,train,True
NZ_CP063337.1,train,False
NZ_CP063338.1,train,False
NZ_CP063339.1,train,True
NZ_CP063340.1,train,True
NZ_CP063342.1,train,False
NZ_CP063343.1,train,False
NZ_CP063344.1,train,False
NZ_CP063346.1,train,True
NZ_CP063347.1,test,True
NZ_CP063348.1,train,True
NZ_CP063350.1,test,False
NZ_CP063351.1,test,False
NZ_CP063352.1,train,True
NZ_CP063355.1,train,False
NZ_CP063359.1,train,False
NZ_CP063363.1,train,False
NZ_CP063364.1,train,False
NZ_CP063365.1,train,False
NZ_CP063370.1,train,False
NZ_CP063371.1,train,False
NZ_CP063372.1,train,True
NZ_CP063384.1,train,False
NZ_CP063398.1,train,False
NZ_CP063399.1,train,False
NZ_CP063402.1,val,False
NZ_CP063404.1,test,False
NZ_CP063415.1,train,False
NZ_CP063416.1,train,False
NZ_CP063419.1,train,False
NZ_CP063422.1,train,False
NZ_CP063423.1,train,False
NZ_CP063426.1,val,False
NZ_CP063442.1,train,False
NZ_CP063446.1,val,False
NZ_CP063447.1,train,False
NZ_CP063448.1,val,False
NZ_CP063449.1,train,False
NZ_CP063451.1,train,False
NZ_CP063452.1,train,False
NZ_CP063453.1,train,False
NZ_CP063460.1,train,True
NZ_CP063461.1,train,True
NZ_CP063462.1,val,False
NZ_CP063463.1,val,True
NZ_CP063464.1,val,False
NZ_CP063465.1,train,True
NZ_CP063466.1,train,True
NZ_CP063468.1,train,False
NZ_CP063469.1,train,False
NZ_CP063470.1,train,False
NZ_CP063471.1,train,True
NZ_CP063472.1,train,False
NZ_CP063474.1,train,False
NZ_CP063475.1,test,False
NZ_CP063477.1,train,False
NZ_CP063478.1,val,False
NZ_CP063480.1,test,True
NZ_CP063481.1,train,False
NZ_CP063482.1,train,True
NZ_CP063484.1,train,False
NZ_CP063485.1,train,False
NZ_CP063486.1,train,False
NZ_CP063488.1,val,False
NZ_CP063489.1,train,False
NZ_CP063490.1,train,True
NZ_CP063491.1,train,True
NZ_CP063493.1,val,False
NZ_CP063494.1,train,False
NZ_CP063495.1,train,False
NZ_CP063496.1,train,False
NZ_CP063497.1,test,True
NZ_CP063498.1,train,True
NZ_CP063500.1,train,True
NZ_CP063501.1,val,False
NZ_CP063502.1,train,False
NZ_CP063504.1,val,True
NZ_CP063505.1,train,False
NZ_CP063506.1,train,False
NZ_CP063507.1,train,True
NZ_CP063508.1,train,True
NZ_CP063509.1,train,False
NZ_CP063510.1,train,True
NZ_CP063512.1,train,False
NZ_CP063513.1,train,True
NZ_CP063514.1,test,True
NZ_CP063516.1,train,False
NZ_CP063517.1,train,False
NZ_CP063519.1,train,False
NZ_CP063520.1,test,True
NZ_CP063521.1,train,False
NZ_CP063522.1,train,False
NZ_CP063523.1,train,True
NZ_CP063524.1,train,True
NZ_CP063660.1,val,False
NZ_CP063661.1,train,False
NZ_CP063701.1,train,False
NZ_CP063703.1,train,False
NZ_CP063704.1,train,False
NZ_CP063706.1,train,False
NZ_CP063707.1,train,False
NZ_CP063710.1,train,False
NZ_CP063746.1,val,False
NZ_CP063748.1,train,False
NZ_CP063749.1,train,False
NZ_CP063751.1,val,False
NZ_CP063752.1,train,False
NZ_CP063760.1,train,False
NZ_CP063761.1,val,False
NZ_CP063762.1,train,False
NZ_CP063763.1,train,False
NZ_CP063765.1,train,False
NZ_CP063770.1,train,False
NZ_CP063771.1,train,False
NZ_CP063775.1,train,False
NZ_CP063776.1,train,True
NZ_CP063778.1,train,True
NZ_CP063786.1,train,False
NZ_CP063787.1,train,False
NZ_CP063788.1,train,False
NZ_CP063789.1,train,False
NZ_CP063790.1,train,False
NZ_CP063791.1,test,False
NZ_CP063792.1,test,False
NZ_CP063793.1,train,False
NZ_CP063794.1,train,False
NZ_CP063795.1,train,False
NZ_CP063796.1,train,False
NZ_CP063797.1,val,False
NZ_CP063798.1,train,False
NZ_CP063799.1,train,False
NZ_CP063800.1,val,False
NZ_CP063817.1,train,False
NZ_CP063818.1,train,False
NZ_CP063819.1,train,False
NZ_CP063820.1,train,False
NZ_CP063823.1,test,False
NZ_CP063824.1,train,False
NZ_CP063825.1,train,False
NZ_CP063831.1,train,False
NZ_CP063834.1,train,False
NZ_CP063835.1,train,False
NZ_CP063836.1,train,False
NZ_CP063837.1,train,False
NZ_CP063840.1,train,False
NZ_CP063841.1,train,False
NZ_CP063842.1,train,False
NZ_CP063847.1,train,False
NZ_CP063850.1,test,False
NZ_CP063852.1,train,False
NZ_CP063853.1,test,False
NZ_CP063854.1,train,False
NZ_CP063855.1,val,False
NZ_CP063857.1,train,False
NZ_CP063859.1,train,False
NZ_CP063860.1,train,False
NZ_CP063861.1,train,False
NZ_CP063862.1,train,False
NZ_CP063864.1,train,False
NZ_CP063866.1,train,False
NZ_CP063868.1,val,False
NZ_CP063872.1,train,False
NZ_CP063873.1,test,False
NZ_CP063875.1,train,False
NZ_CP063876.1,train,False
NZ_CP063877.1,train,False
NZ_CP063879.1,train,False
NZ_CP063880.1,train,False
NZ_CP063882.1,train,False
NZ_CP063883.1,train,False
NZ_CP063884.1,train,False
NZ_CP063886.1,train,False
NZ_CP063888.1,train,False
NZ_CP063891.1,train,False
NZ_CP063897.1,train,False
NZ_CP063899.1,train,False
NZ_CP063901.1,test,False
NZ_CP063903.1,train,False
NZ_CP063905.1,train,False
NZ_CP063907.1,train,False
NZ_CP063909.1,val,False
NZ_CP063914.1,train,False
NZ_CP063918.1,train,False
NZ_CP063920.1,train,False
NZ_CP063923.1,val,False
NZ_CP063924.1,train,False
NZ_CP063928.1,train,False
NZ_CP063929.1,train,False
NZ_CP063931.1,train,False
NZ_CP063935.1,train,False
NZ_CP063937.1,train,False
NZ_CP063938.1,train,False
NZ_CP063940.1,train,False
NZ_CP063941.1,train,False
NZ_CP063944.1,train,False
NZ_CP063946.1,test,False
NZ_CP063947.1,train,False
NZ_CP063948.1,val,False
NZ_CP063949.1,train,False
NZ_CP063951.1,train,False
NZ_CP063960.1,train,False
NZ_CP063961.1,train,False
NZ_CP063962.1,train,False
NZ_CP063966.1,train,False
NZ_CP063967.1,train,False
NZ_CP063976.1,train,False
NZ_CP063977.1,train,False
NZ_CP063978.1,test,False
NZ_CP063981.1,train,False
NZ_CP063984.1,train,False
NZ_CP063985.1,train,True
NZ_CP063994.1,train,False
NZ_CP063995.1,train,False
NZ_CP063998.1,train,False
NZ_CP063999.1,train,False
NZ_CP064006.1,train,False
NZ_CP064007.1,test,False
NZ_CP064008.1,train,False
NZ_CP064010.1,train,False
NZ_CP064012.1,val,False
NZ_CP064013.1,test,False
NZ_CP064015.1,train,False
NZ_CP064016.1,train,False
NZ_CP064017.1,train,False
NZ_CP064020.1,train,False
NZ_CP064022.1,train,False
NZ_CP064023.1,train,False
NZ_CP064024.1,train,False
NZ_CP064025.1,train,False
NZ_CP064026.1,train,False
NZ_CP064027.1,train,False
NZ_CP064039.1,val,False
NZ_CP064040.1,test,False
NZ_CP064043.1,train,False
NZ_CP064045.1,train,False
NZ_CP064050.1,train,False
NZ_CP064051.1,train,False
NZ_CP064052.1,test,False
NZ_CP064053.1,train,False
NZ_CP064061.1,val,False
NZ_CP064064.1,train,False
NZ_CP064098.1,train,False
NZ_CP064099.1,val,False
NZ_CP064100.1,train,False
NZ_CP064101.1,train,False
NZ_CP064102.1,train,False
NZ_CP064104.1,train,False
NZ_CP064105.1,val,False
NZ_CP064106.1,train,False
NZ_CP064107.1,train,False
NZ_CP064109.1,train,False
NZ_CP064110.1,train,False
NZ_CP064111.1,train,False
NZ_CP064112.1,test,False
NZ_CP064114.1,train,False
NZ_CP064115.1,train,False
NZ_CP064116.1,train,False
NZ_CP064130.1,test,False
NZ_CP064131.1,train,False
NZ_CP064132.1,test,False
NZ_CP064168.1,train,True
NZ_CP064175.1,train,False
NZ_CP064176.1,train,False
NZ_CP064178.1,train,False
NZ_CP064179.1,train,False
NZ_CP064181.1,train,False
NZ_CP064193.1,train,False
NZ_CP064195.1,train,False
NZ_CP064204.1,train,False
NZ_CP064206.1,train,False
NZ_CP064207.1,train,False
NZ_CP064209.1,train,False
NZ_CP064210.1,train,False
NZ_CP064212.1,train,False
NZ_CP064213.1,train,False
NZ_CP064214.1,test,False
NZ_CP064215.1,train,False
NZ_CP064218.1,train,False
NZ_CP064219.1,train,False
NZ_CP064220.1,val,False
NZ_CP064224.1,train,False
NZ_CP064225.1,train,False
NZ_CP064226.1,test,False
NZ_CP064227.1,train,False
NZ_CP064230.1,train,False
NZ_CP064231.1,test,False
NZ_CP064233.1,val,False
NZ_CP064234.1,test,False
NZ_CP064236.1,train,False
NZ_CP064237.1,test,False
NZ_CP064238.1,train,False
NZ_CP064242.1,train,False
NZ_CP064243.1,val,False
NZ_CP064244.1,train,False
NZ_CP064245.1,train,False
NZ_CP064247.1,train,False
NZ_CP064248.1,train,False
NZ_CP064249.1,train,False
NZ_CP064253.1,train,False
NZ_CP064254.1,test,False
NZ_CP064255.1,test,False
NZ_CP064256.1,test,False
NZ_CP064259.1,train,False
NZ_CP064260.1,train,False
NZ_CP064261.1,test,False
NZ_CP064264.1,train,False
NZ_CP064265.1,val,False
NZ_CP064267.1,test,False
NZ_CP064268.1,train,False
NZ_CP064269.1,train,False
NZ_CP064271.1,train,False
NZ_CP064272.1,test,False
NZ_CP064273.1,train,False
NZ_CP064274.1,train,False
NZ_CP064276.1,train,False
NZ_CP064277.1,train,False
NZ_CP064278.1,train,False
NZ_CP064300.1,train,False
NZ_CP064301.1,train,False
NZ_CP064302.1,train,False
NZ_CP064305.1,test,False
NZ_CP064306.1,train,False
NZ_CP064307.1,train,False
NZ_CP064308.1,test,False
NZ_CP064309.1,test,False
NZ_CP064310.1,test,False
NZ_CP064312.1,test,False
NZ_CP064313.1,train,False
NZ_CP064315.1,test,False
NZ_CP064317.1,train,False
NZ_CP064318.1,train,False
NZ_CP064327.1,train,False
NZ_CP064331.1,train,False
NZ_CP064333.1,test,False
NZ_CP064335.1,train,False
NZ_CP064346.1,train,False
NZ_CP064347.1,train,False
NZ_CP064349.1,train,False
NZ_CP064355.1,train,False
NZ_CP064357.1,train,False
NZ_CP064358.1,train,False
NZ_CP064360.1,train,False
NZ_CP064361.1,train,False
NZ_CP064362.1,train,False
NZ_CP064366.1,train,False
NZ_CP064369.1,test,False
NZ_CP064370.1,train,False
NZ_CP064371.1,train,False
NZ_CP064380.1,train,False
NZ_CP064384.1,train,False
NZ_CP064386.1,test,False
NZ_CP064388.1,train,False
NZ_CP064390.1,train,False
NZ_CP064394.1,train,False
NZ_CP064396.1,train,False
NZ_CP064398.1,train,False
NZ_CP064400.1,train,False
NZ_CP064402.1,train,False
NZ_CP064404.1,val,False
NZ_CP064425.1,train,False
NZ_CP064426.1,test,False
NZ_CP064427.1,train,False
NZ_CP064428.1,train,False
NZ_CP064429.1,train,False
NZ_CP064430.1,train,False
NZ_CP064431.1,train,False
NZ_CP064652.1,train,False
NZ_CP064657.1,test,False
NZ_CP064658.1,train,False
NZ_CP064659.1,train,False
NZ_CP064660.1,train,False
NZ_CP064662.1,train,False
NZ_CP064664.1,train,False
NZ_CP064665.1,train,False
NZ_CP064667.1,val,False
NZ_CP064669.1,train,False
NZ_CP064670.1,train,False
NZ_CP064673.1,train,False
NZ_CP064675.1,val,False
NZ_CP064676.1,train,False
NZ_CP064685.1,train,False
NZ_CP064687.1,train,False
NZ_CP064691.1,train,False
NZ_CP064694.1,val,False
NZ_CP064696.1,train,False
NZ_CP064697.1,train,False
NZ_CP064699.1,train,False
NZ_CP064700.1,train,False
NZ_CP064702.1,train,False
NZ_CP064705.1,train,False
NZ_CP064706.1,train,False
NZ_CP064708.1,train,False
NZ_CP064762.1,train,False
NZ_CP064769.1,val,False
NZ_CP064770.1,train,False
NZ_CP064771.1,train,False
NZ_CP064785.1,train,False
NZ_CP064819.1,val,False
NZ_CP064836.2,train,False
NZ_CP064837.2,val,False
NZ_CP064838.2,train,False
NZ_CP064839.2,val,False
NZ_CP064840.1,val,False
NZ_CP064841.1,train,False
NZ_CP064842.2,train,False
NZ_CP064844.1,train,False
NZ_CP064848.1,train,False
NZ_CP064849.1,train,True
NZ_CP064850.1,test,True
NZ_CP064856.1,train,False
NZ_CP064859.1,val,False
NZ_CP064861.1,test,False
NZ_CP064862.1,train,False
NZ_CP064863.1,train,False
NZ_CP064864.1,val,False
NZ_CP064865.1,train,False
NZ_CP064866.1,val,False
NZ_CP064867.1,train,False
NZ_CP064869.1,train,False
NZ_CP064876.1,train,False
NZ_CP064880.1,train,False
NZ_CP064881.1,train,False
NZ_CP064882.1,train,False
NZ_CP064883.1,test,False
NZ_CP064884.1,train,False
NZ_CP064885.1,train,False
NZ_CP064886.1,val,False
NZ_CP064887.1,train,False
NZ_CP064888.1,train,False
NZ_CP064889.1,train,False
NZ_CP064890.1,train,False
NZ_CP064891.1,train,False
NZ_CP064892.1,train,False
NZ_CP064893.1,train,False
NZ_CP064910.1,train,False
NZ_CP064911.1,train,False
NZ_CP064912.1,val,False
NZ_CP064913.1,train,False
NZ_CP064914.1,train,False
NZ_CP064921.1,train,False
NZ_CP064922.1,train,False
NZ_CP064932.1,train,False
NZ_CP064933.1,train,False
NZ_CP064934.1,train,False
NZ_CP064935.1,test,False
NZ_CP064944.1,train,False
NZ_CP064945.1,train,False
NZ_CP064947.1,train,False
NZ_CP064948.1,train,False
NZ_CP064956.1,train,False
NZ_CP065021.1,train,False
NZ_CP065022.1,train,False
NZ_CP065023.1,train,False
NZ_CP065035.1,train,False
NZ_CP065038.1,test,False
NZ_CP065043.1,train,False
NZ_CP065048.1,train,False
NZ_CP065049.1,train,False
NZ_CP065052.1,train,False
NZ_CP065055.1,train,False
NZ_CP065057.1,train,False
NZ_CP065063.1,train,False
NZ_CP065064.1,train,False
NZ_CP065065.1,train,False
NZ_CP065067.1,train,False
NZ_CP065068.1,train,False
NZ_CP065072.1,train,False
NZ_CP065073.1,train,False
